112,96,1
34,143,1
96,35,1
36,52,1
132,33,1
23,135,1
34,4,1
63,60,1
104,35,1
113,72,1
85,15,1
74,36,1
11,133,1
88,102,1
135,50,1
112,92,1
100,55,1
101,54,1
25,53,1
8,91,1
76,8,1
35,69,1
115,31,1
106,72,1
74,145,1
25,95,1
72,97,1
10,81,1
88,59,1
80,104,1
7,18,1
55,52,1
59,49,1
114,18,1
120,65,1
80,7,1
117,142,1
10,133,1
6,71,1
132,40,1
97,59,1
14,135,1
119,47,1
115,119,1
56,86,1
83,94,1
137,12,1
30,117,1
89,146,1
139,2,1
85,92,1
99,138,1
14,88,1
20,43,1
1,37,1
16,123,1
39,112,1
53,138,1
28,59,1
73,126,1
55,13,1
70,111,1
3,59,1
96,66,1
83,53,1
23,36,1
118,21,1
73,64,1
57,42,1
18,1,1
24,84,1
9,143,1
70,1,1
17,139,1
74,76,1
47,1,1
4,90,1
135,147,1
95,27,1
85,138,1
86,36,1
63,34,1
19,109,1
92,44,1
46,119,1
14,23,1
149,19,1
15,22,1
123,33,1
21,111,1
35,109,1
91,88,1
9,105,1
125,43,1
15,60,1
108,37,1
129,79,1
63,22,1
75,61,1
21,73,1
98,15,1
79,19,1
71,86,1
90,25,1
40,15,1
88,9,1
121,93,1
38,101,1
143,17,1
65,25,1
128,26,1
103,135,1
14,111,1
94,5,1
83,32,1
20,143,1
73,83,1
8,141,1
139,68,1
89,95,1
133,134,1
38,43,1
51,113,1
2,107,1
117,93,1
147,4,1
103,81,1
101,33,1
15,5,1
121,124,1
55,146,1
146,45,1
104,77,1
111,120,1
96,122,1
137,143,1
63,108,1
5,25,1
133,84,1
79,6,1
106,79,1
51,35,1
70,89,1
72,124,1
30,19,1
45,105,1
80,115,1
34,78,1
87,70,1
143,4,1
98,90,1
85,57,1
60,61,1
80,2,1
18,39,1
24,110,1
75,90,1
70,130,1
125,76,1
36,54,1
13,52,1
150,42,1
133,34,1
26,108,1
73,128,1
134,41,1
53,116,1
123,21,1
106,39,1
37,17,1
41,86,1
111,129,1
96,113,1
27,7,1
118,68,1
17,118,1
30,112,1
115,150,1
52,5,1
83,65,1
53,143,1
45,98,1
37,69,1
87,95,1
8,44,1
32,57,1
46,144,1
4,146,1
79,53,1
34,73,1
33,36,1
119,21,1
43,20,1
1,83,1
63,89,1
29,89,1
59,41,1
140,124,1
66,36,1
84,23,1
44,45,1
5,71,1
4,123,1
25,26,1
123,42,1
19,76,1
11,27,1
35,102,1
47,78,1
38,17,1
53,103,1
35,76,1
137,20,1
66,107,1
128,140,1
68,140,1
55,15,1
20,19,1
21,139,1
57,40,1
67,24,1
117,14,1
97,88,1
9,52,1
137,79,1
1,78,1
45,134,1
104,19,1
149,17,1
8,101,1
61,6,1
26,24,1
109,12,1
87,144,1
101,38,1
43,86,1
77,134,1
33,69,1
37,148,1
3,28,1
59,107,1
138,26,1
123,127,1
120,107,1
4,31,1
48,113,1
133,105,1
104,110,1
131,121,1
62,65,1
111,91,1
67,1,1
109,90,1
141,144,1
26,95,1
34,47,1
99,71,1
148,146,1
63,85,1
135,125,1
131,37,1
55,83,1
105,27,1
99,45,1
106,16,1
63,51,1
6,99,1
69,79,1
138,59,1
43,79,1
104,79,1
133,72,1
9,122,1
17,115,1
45,77,1
41,117,1
106,77,1
11,124,1
75,96,1
40,30,1
66,23,1
136,115,1
8,39,1
100,120,1
50,114,1
62,82,1
2,70,1
41,33,1
141,99,1
29,94,1
33,27,1
133,141,1
86,46,1
39,37,1
65,70,1
106,27,1
10,105,1
16,76,1
129,95,1
145,37,1
76,147,1
108,51,1
62,150,1
147,98,1
126,10,1
14,85,1
64,137,1
131,103,1
71,92,1
54,53,1
72,75,1
123,89,1
88,37,1
119,23,1
50,71,1
98,77,1
79,93,1
92,59,1
141,118,1
142,124,1
38,132,1
77,87,1
27,97,1
137,46,1
110,4,1
123,44,1
141,80,1
61,11,1
11,148,1
72,29,1
101,59,1
15,51,1
78,23,1
84,110,1
40,131,1
143,141,1
131,108,1
1,57,1
90,149,1
30,3,1
121,88,1
91,19,1
29,54,1
18,125,1
124,116,1
125,98,1
9,80,1
143,50,1
24,88,1
49,112,1
106,99,1
20,123,1
74,72,1
96,53,1
147,29,1
8,1,1
37,39,1
78,82,1
140,83,1
5,78,1
48,33,1
45,39,1
33,134,1
117,80,1
136,60,1
137,57,1
144,44,1
140,34,1
60,127,1
17,102,1
97,12,1
65,108,1
7,102,1
146,46,1
98,11,1
75,23,1
99,18,1
115,140,1
121,97,1
31,3,1
40,25,1
23,70,1
133,113,1
75,67,1
21,3,1
64,44,1
93,12,1
117,63,1
129,136,1
128,42,1
80,15,1
87,58,1
67,144,1
84,80,1
51,117,1
19,92,1
137,34,1
74,39,1
42,71,1
125,32,1
75,54,1
52,28,1
5,123,1
10,118,1
99,27,1
80,81,1
26,53,1
4,137,1
3,45,1
16,3,1
142,146,1
88,58,1
108,69,1
65,8,1
71,127,1
68,3,1
122,80,1
149,71,1
88,32,1
52,78,1
130,49,1
76,116,1
18,35,1
140,65,1
25,100,1
86,44,1
95,19,1
130,43,1
65,68,1
85,9,1
118,41,1
127,86,1
89,78,1
36,24,1
108,23,1
64,72,1
92,114,1
72,24,1
71,64,1
59,123,1
60,107,1
118,88,1
40,120,1
149,124,1
62,113,1
37,65,1
43,114,1
32,61,1
22,32,1
70,110,1
103,20,1
27,87,1
114,12,1
51,93,1
110,62,1
17,29,1
97,91,1
113,97,1
147,143,1
40,51,1
4,89,1
42,148,1
132,22,1
117,43,1
15,105,1
128,94,1
80,19,1
58,147,1
97,61,1
107,13,1
73,141,1
17,73,1
21,96,1
36,136,1
63,9,1
122,128,1
150,144,1
67,105,1
73,30,1
13,29,1
128,106,1
136,29,1
35,112,1
121,131,1
11,108,1
68,107,1
25,42,1
115,16,1
14,68,1
20,31,1
118,111,1
42,12,1
74,108,1
38,126,1
125,96,1
56,142,1
66,150,1
99,124,1
34,54,1
9,56,1
96,55,1
88,84,1
105,12,1
49,72,1
121,49,1
139,69,1
80,10,1
149,29,1
36,14,1
145,21,1
136,62,1
87,21,1
79,104,1
148,6,1
42,90,1
63,149,1
1,30,1
80,70,1
150,116,1
107,62,1
113,39,1
30,131,1
138,6,1
58,67,1
36,123,1
115,142,1
35,95,1
104,82,1
3,38,1
51,32,1
40,27,1
45,106,1
141,21,1
67,5,1
32,33,1
63,75,1
111,77,1
126,111,1
41,129,1
118,24,1
73,85,1
8,10,1
91,38,1
37,46,1
70,20,1
113,117,1
144,150,1
77,71,1
117,132,1
72,39,1
3,93,1
67,49,1
58,6,1
108,124,1
112,71,1
104,36,1
32,118,1
14,10,1
72,13,1
38,7,1
16,73,1
73,8,1
13,15,1
52,30,1
81,56,1
62,106,1
30,115,1
143,100,1
147,97,1
55,25,1
71,99,1
18,109,1
134,100,1
145,92,1
15,94,1
48,66,1
20,11,1
104,127,1
9,42,1
68,13,1
116,7,1
149,69,1
108,93,1
135,118,1
20,113,1
76,118,1
35,59,1
57,10,1
116,45,1
6,68,1
75,80,1
59,12,1
24,26,1
89,76,1
6,94,1
136,137,1
90,66,1
134,35,1
66,86,1
149,9,1
78,110,1
62,109,1
23,83,1
30,122,1
87,127,1
85,91,1
51,46,1
141,7,1
21,140,1
9,83,1
122,89,1
6,37,1
56,137,1
69,9,1
92,146,1
43,10,1
136,68,1
104,12,1
139,104,1
76,109,1
10,141,1
16,40,1
53,93,1
120,47,1
95,26,1
132,16,1
63,45,1
56,120,1
90,77,1
125,48,1
133,63,1
24,7,1
96,14,1
15,63,1
76,134,1
8,74,1
55,148,1
28,21,1
76,63,1
35,114,1
30,125,1
89,97,1
40,135,1
106,50,1
69,97,1
125,4,1
108,60,1
138,130,1
